country,city,zone,month,year,date,w_supplied,total_consumption,metered,ww_capacity,tests_chlorine,tests_ecoli,tests_conducted_chlorine,test_conducted_ecoli,test_passed_chlorine,tests_passed_ecoli,complaints,resolved,complaint_resolution,sewer_connections,public_toilets,workforce,f_workforce,hh_emptied,fs_treated,fs_reused,ww_collected,ww_treated,ww_reused,households
malawi,Lilongwe,Capital Hill,5,2023,May 2023,122690,305591,31538,56409,150,150,136,132,115,122,304,289,26,6103,22,20,7,18047,30830,19119,57496,44678,32154,117853
malawi,Lilongwe,Capital Hill,6,2023,Jun 2023,470447,1023339,34627,48554,150,200,140,189,112,159,486,359,26,6103,21,19,3,30718,92152,52682,56291,39336,24056,117853
malawi,Lilongwe,Capital Hill,7,2023,Jul 2023,383121,841050,34974,55051,100,100,91,81,77,69,482,342,26,6103,19,19,4,28594,52649,26976,58531,45569,30869,117853
malawi,Lilongwe,Capital Hill,8,2023,Aug 2023,176013,435371,28745,9658,200,100,155,75,137,64,648,503,26,6103,19,21,3,20267,14605,8296,12858,7898,3994,117853
malawi,Lilongwe,Capital Hill,9,2023,Sep 2023,311725,625413,36812,63061,150,100,149,77,136,77,642,539,26,6103,20,20,3,30332,18640,11631,86045,50221,37111,117853
malawi,Lilongwe,Capital Hill,10,2023,Oct 2023,347679,804375,37547,60501,150,200,112,159,97,152,594,437,26,6103,17,19,3,29628,106536,68643,69810,48922,27270,117853
malawi,Lilongwe,Capital Hill,11,2023,Nov 2023,328319,676154,30162,13323,150,150,124,145,120,141,617,515,26,6103,19,18,3,28308,46435,27520,17189,10500,6553,117853
malawi,Lilongwe,Capital Hill,12,2023,Dec 2023,425045,960532,37423,29643,100,100,84,93,84,89,555,449,26,6103,19,20,6,36825,111733,76229,30374,22806,17772,117853
malawi,Lilongwe,Kanengo,1,2023,Jan 2023,318661,719948,3358,42264,200,200,164,189,139,173,645,469,26,421,96,31,10,3089,24660,13113,65826,33398,17678,9693
malawi,Lilongwe,Kanengo,2,2023,Feb 2023,435502,969331,3384,68766,150,200,118,199,107,179,597,498,26,421,96,33,8,1491,15722,9761,72789,57274,44950,9693
malawi,Lilongwe,Kanengo,3,2023,Mar 2023,195153,455325,2393,58147,150,150,136,149,123,140,564,452,26,421,95,32,8,2222,59152,40742,75108,47474,26407,9693
malawi,Lilongwe,Kanengo,4,2023,Apr 2023,286081,637645,2876,38138,150,200,112,187,92,162,688,566,26,421,92,30,9,2590,8853,5566,55141,30577,17860,9693
malawi,Lilongwe,Kanengo,5,2023,May 2023,299395,649351,3301,28773,200,100,153,89,125,79,304,289,26,421,92,31,11,2919,51274,28820,32971,22679,18115,9693
malawi,Lilongwe,Kanengo,6,2023,Jun 2023,422063,847096,3484,50111,100,100,74,98,65,92,486,359,26,421,94,33,8,1836,74388,50623,82188,41230,27777,9693
malawi,Lilongwe,Kanengo,7,2023,Jul 2023,325805,793550,3326,53333,200,150,158,146,154,134,482,342,26,421,93,33,7,1512,99718,65247,72330,42051,33267,9693
malawi,Lilongwe,Kanengo,8,2023,Aug 2023,436947,994182,2833,28909,150,100,106,76,105,74,648,503,26,421,92,31,11,2144,84729,58770,33099,22451,16785,9693
malawi,Lilongwe,Kanengo,9,2023,Sep 2023,261942,564898,2364,32631,100,150,94,143,92,130,642,539,26,421,97,33,11,2419,22186,12869,37346,26433,20432,9693
malawi,Lilongwe,Kanengo,10,2023,Oct 2023,373992,903487,3491,38765,100,150,87,145,70,119,594,437,26,421,95,31,11,1763,96134,52921,58482,30184,19414,9693
malawi,Lilongwe,Kanengo,11,2023,Nov 2023,290226,657521,2927,26725,100,100,81,79,81,79,617,515,26,421,92,32,10,2619,23817,13020,38547,21737,11010,9693
malawi,Lilongwe,Kanengo,12,2023,Dec 2023,357174,797889,2988,45985,200,150,179,105,169,101,555,449,26,421,95,32,8,2079,115964,77587,65876,38207,26475,9693
malawi,Lilongwe,Lumbadzi,1,2023,Jan 2023,471936,1022725,1121,50397,200,200,145,153,119,150,645,469,26,204,94,35,10,649,79277,49422,61835,39057,29124,3792
malawi,Lilongwe,Lumbadzi,2,2023,Feb 2023,137395,337803,873,14519,150,200,145,144,134,124,597,498,26,204,90,36,14,596,30959,20057,21272,11471,6775,3792
malawi,Lilongwe,Lumbadzi,3,2023,Mar 2023,155693,336724,1142,32769,100,200,95,164,79,137,564,452,26,204,92,36,13,1300,45987,30115,47906,27152,17980,3792
malawi,Lilongwe,Lumbadzi,4,2023,Apr 2023,209025,462781,959,43365,200,150,187,117,165,107,688,566,26,204,92,35,10,934,82812,52332,64074,35604,26215,3792
malawi,Lilongwe,Lumbadzi,5,2023,May 2023,253736,507824,960,36542,100,150,79,132,77,124,304,289,26,204,90,38,14,1306,114742,64898,49240,29128,16493,3792
malawi,Lilongwe,Lumbadzi,6,2023,Jun 2023,377458,810972,1123,22232,100,200,75,178,70,170,486,359,26,204,89,37,12,1003,53481,27141,23647,17178,10563,3792
malawi,Lilongwe,Lumbadzi,7,2023,Jul 2023,270317,657539,999,39650,150,150,106,126,93,102,482,342,26,204,92,38,14,1063,16379,10089,48514,30873,19625,3792
malawi,Lilongwe,Lumbadzi,8,2023,Aug 2023,164311,361044,1059,93924,100,100,77,92,70,77,648,503,26,204,94,36,14,1203,23101,13403,96795,72990,56839,3792
malawi,Lilongwe,Lumbadzi,9,2023,Sep 2023,237734,511063,963,50952,150,150,136,150,109,149,642,539,26,204,94,38,13,1257,27415,14521,64589,42370,21558,3792
malawi,Lilongwe,Lumbadzi,10,2023,Oct 2023,256823,602623,831,50102,150,100,133,80,113,69,594,437,26,204,94,38,11,1165,109223,60335,50968,40140,26967,3792
malawi,Lilongwe,Lumbadzi,11,2023,Nov 2023,313378,680032,890,28971,200,200,183,191,149,162,617,515,26,204,90,36,14,1206,64931,44766,44089,22504,17226,3792
malawi,Lilongwe,Lumbadzi,12,2023,Dec 2023,328475,754746,1055,59995,200,200,175,190,171,166,555,449,26,204,94,38,13,1097,29435,15372,71782,48488,36021,3792
malawi,Lilongwe,Old Town,1,2024,Jan 2024,349020,842591,45814,8047,150,100,114,72,96,68,311,281,5,5812,93,31,1,35033,114039,67722,10181,6463,4717,166227
malawi,Lilongwe,Old Town,2,2024,Feb 2024,355863,753298,57575,37101,150,100,138,79,125,69,499,468,5,5812,94,31,3,49395,55237,33454,44619,28998,19535,166227
malawi,Lilongwe,Old Town,3,2024,Mar 2024,162019,393589,46083,25871,150,200,122,191,110,162,432,348,5,5812,93,33,4,30685,53318,37058,30793,20545,11811,166227
malawi,Lilongwe,Old Town,4,2024,Apr 2024,102026,233851,61784,51869,150,200,138,175,134,150,390,356,5,5812,92,30,4,57284,41042,23960,67391,42687,30775,166227
malawi,Lilongwe,Old Town,5,2024,May 2024,322210,646069,53960,28697,200,100,145,87,128,73,313,242,5,5812,92,30,5,25497,26485,16927,33297,23770,18992,166227
malawi,Lilongwe,Old Town,6,2024,Jun 2024,370311,880933,48241,42552,100,200,76,140,71,118,651,530,5,5812,92,31,1,55645,110064,58008,55859,33273,18036,166227
malawi,Lilongwe,Old Town,7,2024,Jul 2024,461745,1116274,55469,42350,200,150,170,111,138,98,476,443,5,5812,90,30,2,45855,37445,19760,44364,34554,18416,166227
malawi,Lilongwe,Old Town,8,2024,Aug 2024,139887,327201,46138,23573,200,150,190,127,180,122,550,518,5,5812,92,30,3,41486,72402,47923,25135,19638,12579,166227
malawi,Lilongwe,Old Town,9,2024,Sep 2024,335923,762900,60546,38505,150,100,109,78,100,77,432,426,5,5812,95,32,2,33908,95588,55856,55702,31010,15555,166227
malawi,Lilongwe,Old Town,10,2024,Oct 2024,438874,930082,54633,5713,100,100,100,83,97,71,675,487,5,5812,91,32,3,39932,86924,47057,5945,4713,2419,166227
malawi,Lilongwe,Old Town,11,2024,Nov 2024,182410,368011,53517,29279,100,100,80,95,68,79,532,530,5,5812,90,33,2,26127,38087,23716,38268,24289,17869,166227
malawi,Lilongwe,Old Town,12,2024,Dec 2024,346276,725435,58577,29479,200,150,152,137,127,133,573,476,5,5812,95,30,1,52944,12560,7339,42369,24190,15270,166227
malawi,Lilongwe,Capital Hill,1,2024,Jan 2024,247823,542299,43691,46428,100,100,88,83,86,81,311,281,5,4169,102,32,11,39522,20635,13528,69936,37695,22344,122297
malawi,Lilongwe,Capital Hill,2,2024,Feb 2024,494533,1111884,40075,8636,150,150,116,141,100,127,499,468,5,4169,99,33,11,39431,106716,64360,12856,7037,3742,122297
malawi,Lilongwe,Capital Hill,3,2024,Mar 2024,196741,463708,33883,91984,150,150,119,115,95,98,432,348,5,4169,100,32,8,37769,86155,54761,98443,72137,39367,122297
malawi,Lilongwe,Capital Hill,4,2024,Apr 2024,436296,1085279,35366,53900,200,150,161,121,153,105,390,356,5,4169,100,32,9,29887,28817,15521,75248,44776,34416,122297
malawi,Lilongwe,Capital Hill,5,2024,May 2024,130459,285493,31854,6956,200,100,157,81,133,69,313,242,5,4169,100,32,10,20977,19750,13717,7475,5526,3757,122297
malawi,Lilongwe,Capital Hill,6,2024,Jun 2024,214198,512591,45013,65516,200,150,146,144,128,132,651,530,5,4169,97,34,10,22575,59718,35183,78707,51909,33466,122297
malawi,Lilongwe,Capital Hill,7,2024,Jul 2024,228859,503250,43208,29060,100,100,92,95,81,81,476,443,5,4169,99,32,10,33337,61352,33243,44871,23103,17198,122297
malawi,Lilongwe,Capital Hill,8,2024,Aug 2024,135145,313498,44613,40531,150,200,108,161,97,135,550,518,5,4169,99,34,9,25255,99513,50761,43725,32602,21869,122297
malawi,Lilongwe,Capital Hill,9,2024,Sep 2024,349287,825208,46140,41082,150,100,130,96,111,86,432,426,5,4169,102,32,7,30261,7285,4022,50875,33404,18488,122297
malawi,Lilongwe,Capital Hill,10,2024,Oct 2024,328257,809155,38054,32599,100,100,93,88,86,86,675,487,5,4169,99,35,9,26729,23604,13624,36495,25618,17959,122297
malawi,Lilongwe,Capital Hill,11,2024,Nov 2024,181549,400862,42157,47221,200,200,189,194,167,168,532,530,5,4169,99,32,7,42345,50215,28380,72298,36516,20408,122297
malawi,Lilongwe,Capital Hill,12,2024,Dec 2024,295733,732987,36965,70226,100,150,82,148,74,120,573,476,5,4169,100,34,8,26587,37883,25605,80943,55577,30525,122297
malawi,Lilongwe,Kanengo,1,2024,Jan 2024,406915,967109,2211,79714,200,100,172,91,155,79,311,281,5,312,72,20,7,2353,115308,59341,90389,64268,46605,10312
malawi,Lilongwe,Kanengo,2,2024,Feb 2024,235918,565631,1792,32340,200,100,154,86,131,74,499,468,5,312,72,21,9,3504,90006,55329,37818,25145,18692,10312
malawi,Lilongwe,Kanengo,3,2024,Mar 2024,480562,1123166,1949,8097,200,100,169,86,156,75,432,348,5,312,74,21,8,1997,68137,47642,10355,6258,3619,10312
malawi,Lilongwe,Kanengo,4,2024,Apr 2024,321528,750652,2512,55273,150,150,113,123,103,122,390,356,5,312,75,20,8,2283,29677,17659,87074,45487,32664,10312
malawi,Lilongwe,Kanengo,5,2024,May 2024,436483,1049990,2403,5017,150,200,149,193,134,155,313,242,5,312,75,23,6,2331,117945,63014,5447,3936,2323,10312
malawi,Lilongwe,Kanengo,6,2024,Jun 2024,449184,1051017,1699,52112,200,100,142,73,142,64,651,530,5,312,72,23,7,2525,36841,23183,57880,40509,25415,10312
malawi,Lilongwe,Kanengo,7,2024,Jul 2024,402086,879192,2065,4965,200,200,177,199,158,172,476,443,5,312,71,23,7,3192,115353,61379,5164,4017,2247,10312
malawi,Lilongwe,Kanengo,8,2024,Aug 2024,292131,680199,2055,47206,150,150,124,114,105,96,550,518,5,312,70,23,8,2634,53939,33404,75305,38709,28269,10312
malawi,Lilongwe,Kanengo,9,2024,Sep 2024,169335,417442,2386,56459,200,100,198,78,171,73,432,426,5,312,70,23,7,2955,59342,31131,72826,46016,28397,10312
malawi,Lilongwe,Kanengo,10,2024,Oct 2024,174139,433870,1888,88455,100,100,93,85,77,77,675,487,5,312,70,23,7,2325,90344,51406,91694,70374,48952,10312
malawi,Lilongwe,Kanengo,11,2024,Nov 2024,303340,684391,1749,80197,150,100,124,93,103,81,532,530,5,312,74,20,5,1965,7525,4145,87071,63417,44812,10312
malawi,Lilongwe,Kanengo,12,2024,Dec 2024,197155,489070,2384,93592,150,100,119,84,114,80,573,476,5,312,70,23,7,1603,41984,27449,94398,74914,50411,10312
malawi,Lilongwe,Lumbadzi,1,2024,Jan 2024,473999,1177545,1464,26331,150,100,149,71,139,65,311,281,5,144,20,29,8,857,89919,54312,33483,20433,11974,4100
malawi,Lilongwe,Lumbadzi,2,2024,Feb 2024,196223,465788,1415,36508,200,100,184,89,172,82,499,468,5,144,18,26,8,726,30262,18172,40328,29459,20340,4100
malawi,Lilongwe,Lumbadzi,3,2024,Mar 2024,473987,1062320,1346,67132,200,200,174,152,156,136,432,348,5,144,21,27,7,1323,49289,28597,70957,55255,32510,4100
malawi,Lilongwe,Lumbadzi,4,2024,Apr 2024,243488,553450,1295,27235,200,100,156,92,136,79,390,356,5,144,19,28,7,716,11189,5618,30369,22045,12223,4100
malawi,Lilongwe,Lumbadzi,5,2024,May 2024,433094,959202,1078,57070,150,150,142,118,115,113,313,242,5,144,21,29,11,1278,32646,20981,69515,44546,25018,4100
malawi,Lilongwe,Lumbadzi,6,2024,Jun 2024,278191,598069,1311,79804,200,100,166,91,146,74,651,530,5,144,21,28,9,1257,89850,52695,90848,66367,52594,4100
malawi,Lilongwe,Lumbadzi,7,2024,Jul 2024,471265,1163229,1037,70559,200,100,184,87,163,83,476,443,5,144,20,29,7,1017,118466,64100,82315,57629,34586,4100
malawi,Lilongwe,Lumbadzi,8,2024,Aug 2024,234015,571937,1133,17284,200,200,167,143,153,115,550,518,5,144,22,27,7,1352,44467,22305,18030,13626,8944,4100
malawi,Lilongwe,Lumbadzi,9,2024,Sep 2024,281328,600963,1246,15597,200,150,159,128,131,122,432,426,5,144,17,26,8,1308,15240,10513,18952,12835,9537,4100
malawi,Lilongwe,Lumbadzi,10,2024,Oct 2024,434624,920088,1235,25614,100,100,84,98,75,87,675,487,5,144,22,27,11,817,106235,59008,31251,20548,12373,4100
malawi,Lilongwe,Lumbadzi,11,2024,Nov 2024,199570,415710,1113,23941,100,150,94,110,83,99,532,530,5,144,22,26,11,880,42137,27925,25319,18467,11234,4100
malawi,Lilongwe,Lumbadzi,12,2024,Dec 2024,495990,1055439,1259,78436,100,150,94,125,89,113,573,476,5,144,21,29,8,649,39504,25654,85797,61628,35887,4100
Uganda,Kampala,Rubaga,1,2020,Jan 2020,426112,983153,139126,55814,200,150,181,132,163,127,588,492,29,7912,50,29,7,27773,42686,18684,64007,46161,30375,141678
Uganda,Kampala,Rubaga,2,2020,Feb 2020,178410,373618,170757,4225,100,150,95,140,83,136,920,710,29,7912,51,29,8,20866,18528,9664,5819,3385,2245,141678
Uganda,Kampala,Rubaga,3,2020,Mar 2020,212849,500535,172550,9066,150,200,147,148,138,120,672,536,29,7912,49,27,10,44077,84436,35744,9501,7277,4015,141678
Uganda,Kampala,Rubaga,4,2020,Apr 2020,493249,1136778,138596,52829,200,150,199,147,176,127,992,626,29,7912,50,30,9,14635,29714,16821,71794,43638,30730,141678
Uganda,Kampala,Rubaga,5,2020,May 2020,420769,1014431,173572,9371,200,200,197,180,187,156,786,601,29,7912,50,27,9,30365,74841,39450,10277,7569,5673,141678
Uganda,Kampala,Rubaga,6,2020,Jun 2020,231739,506295,139933,27791,100,200,89,155,88,151,593,448,29,7912,54,28,8,49161,33997,14356,35337,21654,12248,141678
Uganda,Kampala,Rubaga,7,2020,Jul 2020,106951,263968,192401,39427,150,150,138,107,112,91,871,471,29,7912,51,28,8,62128,5289,4202,47677,30419,18905,141678
Uganda,Kampala,Rubaga,8,2020,Aug 2020,477310,1057195,131212,40260,100,150,82,144,79,126,655,523,29,7912,49,30,8,33571,69739,29075,46122,32238,24023,141678
Uganda,Kampala,Rubaga,9,2020,Sep 2020,382131,779710,133917,38240,150,100,125,77,117,63,672,491,29,7912,54,28,11,62844,35822,16525,57347,30760,18830,141678
Uganda,Kampala,Rubaga,10,2020,Oct 2020,169822,343464,132495,14741,200,100,172,73,162,72,781,636,29,7912,54,29,11,34011,75545,39484,21252,11352,8806,141678
Uganda,Kampala,Rubaga,11,2020,Nov 2020,119419,271037,149238,71801,200,100,153,84,144,78,866,756,29,7912,49,30,7,36128,63857,38108,95451,55503,35329,141678
Uganda,Kampala,Rubaga,12,2020,Dec 2020,360027,793386,184382,62456,150,100,144,75,143,68,832,714,29,7912,49,27,8,68648,55660,36676,98398,49421,30286,141678
Uganda,Kampala,Central,1,2020,Jan 2020,467744,971544,95951,42478,150,100,134,86,122,81,588,492,29,4383,28,39,4,29197,9205,4214,65751,35296,25385,103106
Uganda,Kampala,Central,2,2020,Feb 2020,403494,963061,73807,68523,100,200,92,192,75,180,920,710,29,4383,23,39,5,26331,126282,93246,88883,55709,40819,103106
Uganda,Kampala,Central,3,2020,Mar 2020,190830,440524,76013,61590,100,100,98,75,91,70,672,536,29,4383,26,42,7,33787,19628,8074,91322,49774,26848,103106
Uganda,Kampala,Central,4,2020,Apr 2020,455243,1137755,100984,45510,100,200,70,162,59,162,992,626,29,4383,26,41,6,20221,102448,45080,58753,36541,23259,103106
Uganda,Kampala,Central,5,2020,May 2020,181222,397367,79874,48415,100,150,91,148,83,130,786,601,29,4383,28,40,8,49506,83923,47441,63343,39088,30170,103106
Uganda,Kampala,Central,6,2020,Jun 2020,103097,217378,77748,19467,200,150,198,144,197,143,593,448,29,4383,23,41,8,25052,101773,68981,23617,15221,8815,103106
Uganda,Kampala,Central,7,2020,Jul 2020,117914,261367,94048,96603,150,100,129,96,105,81,871,471,29,4383,23,41,5,17291,49580,25214,98651,77303,60582,103106
Uganda,Kampala,Central,8,2020,Aug 2020,341351,785472,102328,15406,100,100,91,79,79,74,655,523,29,4383,26,40,4,14803,109914,74590,16669,12815,10076,103106
Uganda,Kampala,Central,9,2020,Sep 2020,361560,903092,77021,35547,150,100,134,79,126,70,672,491,29,4383,26,39,8,12919,30448,21775,39439,27442,14105,103106
Uganda,Kampala,Central,10,2020,Oct 2020,394223,832810,83473,29867,100,150,98,136,98,118,781,636,29,4383,27,39,4,25670,6445,3446,34364,23875,12895,103106
Uganda,Kampala,Central,11,2020,Nov 2020,368683,775007,81774,44885,200,150,172,115,156,103,866,756,29,4383,27,39,4,50502,24080,16867,51030,35722,28551,103106
Uganda,Kampala,Central,12,2020,Dec 2020,144554,316466,92727,40859,100,200,84,167,84,156,832,714,29,4383,26,39,8,40078,21579,15644,44428,33798,21768,103106
Uganda,Kampala,Nakawa,1,2020,Jan 2020,203908,499741,21671,42338,150,150,122,137,121,124,588,492,29,982,102,26,1,3680,127568,58130,51839,33179,23133,22944
Uganda,Kampala,Nakawa,2,2020,Feb 2020,162761,348452,20103,79562,200,150,170,131,166,126,920,710,29,982,101,28,2,9880,104236,66265,99636,63514,46073,22944
Uganda,Kampala,Nakawa,3,2020,Mar 2020,151639,332172,17830,29956,100,200,72,156,68,154,672,536,29,982,100,28,2,6211,73128,44922,30593,23697,16129,22944
Uganda,Kampala,Nakawa,4,2020,Apr 2020,395223,799438,23143,47808,150,150,126,138,124,131,992,626,29,982,101,28,3,11183,2967,2259,66496,37693,24620,22944
Uganda,Kampala,Nakawa,5,2020,May 2020,233666,471101,20149,35290,200,200,151,175,149,161,786,601,29,982,103,28,1,2650,25228,17588,49990,27556,20379,22944
Uganda,Kampala,Nakawa,6,2020,Jun 2020,146070,309825,20919,41413,150,100,150,77,134,70,593,448,29,982,100,26,0,11171,72108,29998,49815,32989,19025,22944
Uganda,Kampala,Nakawa,7,2020,Jul 2020,278902,631842,24538,23713,100,200,89,172,86,146,871,471,29,982,101,27,1,4162,138677,99760,31665,19294,13327,22944
Uganda,Kampala,Nakawa,8,2020,Aug 2020,231307,472308,24643,41840,100,100,96,82,94,81,655,523,29,982,100,26,1,8036,24108,12490,63065,33901,18755,22944
Uganda,Kampala,Nakawa,9,2020,Sep 2020,140416,305494,19203,41024,150,150,132,144,122,135,672,491,29,982,99,25,1,10046,15410,6497,57052,33595,25952,22944
Uganda,Kampala,Nakawa,10,2020,Oct 2020,343484,801543,19900,57547,150,100,147,78,132,77,781,636,29,982,99,28,0,7919,17810,11220,58318,44606,29301,22944
Uganda,Kampala,Nakawa,11,2020,Nov 2020,286351,689878,23657,41960,150,100,121,73,111,66,866,756,29,982,98,26,0,5575,98657,68132,43887,33971,23440,22944
Uganda,Kampala,Nakawa,12,2020,Dec 2020,162889,351292,23632,66791,200,150,156,137,141,128,832,714,29,982,100,27,3,10210,118990,63848,96618,52525,30740,22944
Uganda,Kampala,Kawempe,1,2020,Jan 2020,138097,292558,225104,83838,200,150,153,136,132,126,588,492,29,11486,45,33,12,56830,34429,16938,86731,65448,49292,190135
Uganda,Kampala,Kawempe,2,2020,Feb 2020,477392,1167424,246943,27832,100,200,71,161,60,133,920,710,29,11486,44,34,9,20351,100017,51624,28997,22395,14218,190135
Uganda,Kampala,Kawempe,3,2020,Mar 2020,430788,1026013,236923,6103,150,150,124,144,112,119,672,536,29,11486,41,34,10,24773,88455,60065,6172,4917,3272,190135
Uganda,Kampala,Kawempe,4,2020,Apr 2020,190653,420989,202039,86344,200,150,174,148,159,133,992,626,29,11486,43,32,12,23413,43650,30112,99814,69952,55576,190135
Uganda,Kampala,Kawempe,5,2020,May 2020,367744,865268,259955,26840,100,200,73,199,70,191,786,601,29,11486,42,34,12,61765,33375,26250,27499,21644,13427,190135
Uganda,Kampala,Kawempe,6,2020,Jun 2020,259421,602711,195482,55919,200,200,153,150,137,143,593,448,29,11486,42,35,11,39264,133264,97641,66519,44797,27763,190135
Uganda,Kampala,Kawempe,7,2020,Jul 2020,429773,982930,245787,9857,200,150,184,136,172,121,871,471,29,11486,41,33,11,45156,131519,62981,10691,8192,5864,190135
Uganda,Kampala,Kawempe,8,2020,Aug 2020,471249,1053210,216201,50895,100,200,89,140,78,133,655,523,29,11486,41,34,8,70106,92568,44044,72946,41223,21526,190135
Uganda,Kampala,Kawempe,9,2020,Sep 2020,438677,945657,217846,42973,150,100,108,83,105,77,672,491,29,11486,40,35,12,70300,44403,21301,61439,34981,24923,190135
Uganda,Kampala,Kawempe,10,2020,Oct 2020,289847,674294,226481,35475,200,150,151,110,147,109,781,636,29,11486,43,32,9,50551,47927,21383,40890,28182,14428,190135
Uganda,Kampala,Kawempe,11,2020,Nov 2020,273077,562530,264755,28443,200,200,190,151,177,140,866,756,29,11486,40,34,9,44339,85060,65211,35972,23129,12124,190135
Uganda,Kampala,Kawempe,12,2020,Dec 2020,459182,985999,194943,20165,100,150,84,139,73,138,832,714,29,11486,43,35,9,22998,29989,20523,30243,16221,10106,190135
Uganda,Kampala,Rubaga,1,2021,Jan 2021,434234,1075708,148185,10742,100,200,78,144,73,121,906,739,27,9344,25,22,7,69228,91174,41018,13073,8622,4530,146125
Uganda,Kampala,Rubaga,2,2021,Feb 2021,328140,784367,187932,37289,200,100,155,89,139,82,859,823,27,9344,30,22,5,34907,50707,31801,57656,30551,15312,146125
Uganda,Kampala,Rubaga,3,2021,Mar 2021,368585,764446,182745,27889,100,150,82,131,73,118,853,842,27,9344,29,24,4,47197,134381,62366,42722,21985,17324,146125
Uganda,Kampala,Rubaga,4,2021,Apr 2021,297752,702450,132694,16081,200,150,156,146,135,138,598,306,27,9344,28,22,8,35960,39257,27297,17765,12566,7723,146125
Uganda,Kampala,Rubaga,5,2021,May 2021,116599,239118,155978,55665,200,150,200,115,177,109,967,780,27,9344,27,22,4,19286,135887,81626,61752,45257,33908,146125
Uganda,Kampala,Rubaga,6,2021,Jun 2021,150727,353725,191965,65786,100,100,87,73,85,72,802,679,27,9344,27,22,6,46294,21559,12066,65856,51036,38946,146125
Uganda,Kampala,Rubaga,7,2021,Jul 2021,221602,512690,173750,39757,200,100,143,93,115,90,800,453,27,9344,28,22,6,68468,85912,44828,43209,32830,21650,146125
Uganda,Kampala,Rubaga,8,2021,Aug 2021,187190,464956,130604,80441,100,100,72,91,62,89,861,784,27,9344,29,25,4,19388,35298,22125,87447,63973,33261,146125
Uganda,Kampala,Rubaga,9,2021,Sep 2021,469934,1135026,139323,50966,200,200,147,153,130,127,690,375,27,9344,28,22,5,24865,51184,29172,53719,42451,24362,146125
Uganda,Kampala,Rubaga,10,2021,Oct 2021,361422,781495,190713,25162,150,150,136,112,120,111,984,697,27,9344,29,22,8,36788,129666,75168,27338,20411,11983,146125
Uganda,Kampala,Rubaga,11,2021,Nov 2021,202279,426137,150396,59263,150,200,146,178,127,159,539,530,27,9344,26,25,4,67721,39342,25359,87443,46297,28311,146125
Uganda,Kampala,Rubaga,12,2021,Dec 2021,241682,531224,171099,37705,200,100,162,84,159,84,927,840,27,9344,27,23,6,22983,143448,91824,45185,29786,17455,146125
Uganda,Kampala,Central,1,2021,Jan 2021,376372,855718,130171,37793,150,150,148,146,120,118,906,739,27,8930,52,43,6,13392,112547,54736,44958,30065,23710,107422
Uganda,Kampala,Central,2,2021,Feb 2021,483641,1050013,97430,67752,100,100,72,79,67,74,859,823,27,8930,51,42,6,51870,40009,26901,81137,55701,38716,107422
Uganda,Kampala,Central,3,2021,Mar 2021,214651,480495,102737,85381,100,200,97,161,96,151,853,842,27,8930,56,43,6,14633,78590,45539,99320,71020,40391,107422
Uganda,Kampala,Central,4,2021,Apr 2021,367304,841487,103822,35399,200,150,195,115,173,95,598,306,27,8930,51,41,8,14704,9292,7279,46109,27609,13981,107422
Uganda,Kampala,Central,5,2021,May 2021,189339,429319,99401,69903,100,100,95,73,86,62,967,780,27,8930,55,41,9,51807,25942,16220,76328,57169,31361,107422
Uganda,Kampala,Central,6,2021,Jun 2021,150833,328720,131553,73142,200,150,198,139,174,122,802,679,27,8930,56,41,6,27400,57575,39985,89576,59957,37269,107422
Uganda,Kampala,Central,7,2021,Jul 2021,120082,261034,99605,33801,200,150,176,147,172,134,800,453,27,8930,51,40,6,17631,41463,19131,44622,27341,13731,107422
Uganda,Kampala,Central,8,2021,Aug 2021,312808,756250,100041,20422,150,100,140,86,126,74,861,784,27,8930,55,41,6,38958,117831,83018,27792,16928,10759,107422
Uganda,Kampala,Central,9,2021,Sep 2021,438980,971889,129270,55631,200,100,192,77,190,65,690,375,27,8930,53,43,9,45976,123424,66156,79799,44416,32255,107422
Uganda,Kampala,Central,10,2021,Oct 2021,452625,1047142,96363,71942,200,100,160,86,156,72,984,697,27,8930,53,43,9,34392,105589,51789,90109,56625,38609,107422
Uganda,Kampala,Central,11,2021,Nov 2021,392610,843472,109916,13242,150,150,124,117,120,95,539,530,27,8930,52,43,8,12519,96190,44687,18857,10698,7733,107422
Uganda,Kampala,Central,12,2021,Dec 2021,442181,915327,132918,45976,150,150,131,133,120,130,927,840,27,8930,54,42,10,32163,8196,4382,73890,37626,26979,107422
Uganda,Kampala,Nakawa,1,2021,Jan 2021,139720,298040,27965,46507,200,100,166,86,146,86,906,739,27,1744,28,34,4,8763,88421,69457,56452,38200,20840,23980
Uganda,Kampala,Nakawa,2,2021,Feb 2021,399021,922820,23372,77681,200,100,167,94,148,92,859,823,27,1744,28,35,5,3836,24100,16903,82185,62430,49751,23980
Uganda,Kampala,Nakawa,3,2021,Mar 2021,440330,1058499,33985,11056,200,100,185,94,149,83,853,842,27,1744,28,36,8,10762,133097,64190,12272,8807,6099,23980
Uganda,Kampala,Nakawa,4,2021,Apr 2021,476841,962236,27652,5876,200,100,188,98,180,88,598,306,27,1744,27,35,7,5437,136527,73764,6096,4565,3053,23980
Uganda,Kampala,Nakawa,5,2021,May 2021,300420,679761,26017,59515,100,100,72,86,67,71,967,780,27,1744,28,34,8,7901,83154,55872,66623,45916,24732,23980
