date_YYMMDD,source,production_m3,service_hours,country,
2023/11/23,Ndindan Reservoir,24111.00,20.46,Cameroon,
2023/11/24,Ndindan Reservoir,22948.00,21.23,Cameroon,
2023/11/25,Ndindan Reservoir,22719.00,20.31,Cameroon,
2023/11/26,Ndindan Reservoir,23178.00,21.27,Cameroon,
2023/11/27,Mvog-Betsi River,22321.00,22.23,Cameroon,
2023/11/28,Ndindan Reservoir,23810.00,22.86,Cameroon,
2023/11/29,Ndindan Reservoir,17187.00,20.21,Cameroon,
2023/11/30,Ndindan Reservoir,25938.00,20.28,Cameroon,
2023/12/01,Mvog-Betsi River,15792.00,17.83,Cameroon,
2023/12/02,Mvog-Betsi River,23096.00,22.60,Cameroon,
2023/12/03,Mvog-Betsi River,21191.00,22.30,Cameroon,
2023/12/04,Mvog-Betsi River,26316.00,23.57,Cameroon,
2023/12/05,Ndindan Reservoir,20473.00,23.50,Cameroon,
2023/12/06,Ndindan Reservoir,20947.00,21.59,Cameroon,
2023/12/07,Ndindan Reservoir,22843.00,23.36,Cameroon,
2023/12/08,Mvog-Betsi River,22534.00,22.07,Cameroon,
2023/12/09,Ndindan Reservoir,21430.00,23.11,Cameroon,
2023/12/10,Mvog-Betsi River,22814.00,22.93,Cameroon,
2023/12/11,Mvog-Betsi River,21139.00,22.09,Cameroon,
2023/12/12,Mvog-Betsi River,21179.00,22.21,Cameroon,
2023/12/13,Ndindan Reservoir,24022.00,21.73,Cameroon,
2023/12/14,Mvog-Betsi River,21857.00,23.43,Cameroon,
2023/12/15,Mvog-Betsi River,20088.00,22.36,Cameroon,
2023/12/16,Ndindan Reservoir,19768.00,20.97,Cameroon,
2023/12/17,Ndindan Reservoir,24460.00,21.23,Cameroon,
2023/12/18,Mvog-Betsi River,25268.00,22.87,Cameroon,
2023/12/19,Mvog-Betsi River,21973.00,21.88,Cameroon,
2023/12/20,Mvog-Betsi River,22570.00,21.34,Cameroon,
2023/12/21,Mvog-Betsi River,23883.00,16.71,Cameroon,
2023/12/22,Mvog-Betsi River,21071.00,20.64,Cameroon,
2023/12/23,Mvog-Betsi River,24214.00,23.54,Cameroon,
2023/12/24,Mvog-Betsi River,25433.00,21.83,Cameroon,
2023/12/25,Mvog-Betsi River,21564.00,22.72,Cameroon,
2023/12/26,Ndindan Reservoir,19612.00,19.75,Cameroon,
2023/12/27,Ndindan Reservoir,22174.00,20.90,Cameroon,
2023/12/28,Mvog-Betsi River,22542.00,23.83,Cameroon,
2023/12/29,Ndindan Reservoir,22398.00,23.56,Cameroon,
2023/12/30,Ndindan Reservoir,21492.00,22.38,Cameroon,
2023/12/31,Ndindan Reservoir,20347.00,22.72,Cameroon,
2024/01/01,Mvog-Betsi River,22024.00,23.93,Cameroon,
2024/01/02,Mvog-Betsi River,20533.00,22.57,Cameroon,
2024/01/03,Mvog-Betsi River,21326.00,22.23,Cameroon,
2024/01/04,Mvog-Betsi River,25513.00,23.89,Cameroon,
2024/01/05,Mvog-Betsi River,22192.00,22.89,Cameroon,
2024/01/06,Mvog-Betsi River,24562.00,22.49,Cameroon,
2024/01/07,Ndindan Reservoir,20420.00,21.93,Cameroon,
2024/01/08,Ndindan Reservoir,21598.00,22.46,Cameroon,
2024/01/09,Mvog-Betsi River,18340.00,21.39,Cameroon,
2024/01/10,Mvog-Betsi River,21670.00,22.80,Cameroon,
2024/01/11,Ndindan Reservoir,21436.00,23.33,Cameroon,
2024/01/12,Mvog-Betsi River,23084.00,21.44,Cameroon,
2024/01/13,Ndindan Reservoir,23275.00,21.23,Cameroon,
2024/01/14,Mvog-Betsi River,19754.00,21.05,Cameroon,
2024/01/15,Mvog-Betsi River,22387.00,21.81,Cameroon,
2024/01/16,Ndindan Reservoir,21449.00,20.60,Cameroon,
2024/01/17,Ndindan Reservoir,23569.00,23.26,Cameroon,
2024/01/18,Mvog-Betsi River,15841.00,19.15,Cameroon,
2024/01/19,Mvog-Betsi River,20710.00,22.66,Cameroon,
2024/01/20,Mvog-Betsi River,24548.00,22.78,Cameroon,
2024/01/21,Mvog-Betsi River,24060.00,20.86,Cameroon,
2024/01/22,Ndindan Reservoir,23733.00,23.58,Cameroon,
2024/01/23,Mvog-Betsi River,21400.00,23.39,Cameroon,
2024/01/24,Ndindan Reservoir,18628.00,20.85,Cameroon,
2024/01/25,Ndindan Reservoir,26908.00,23.16,Cameroon,
2024/01/26,Mvog-Betsi River,21552.00,22.97,Cameroon,
2024/01/27,Mvog-Betsi River,19090.00,20.70,Cameroon,
2024/01/28,Mvog-Betsi River,24329.00,20.75,Cameroon,
2024/01/29,Mvog-Betsi River,23525.00,22.10,Cameroon,
2024/01/30,Ndindan Reservoir,22212.00,23.74,Cameroon,
2024/01/31,Mvog-Betsi River,20316.00,23.64,Cameroon,
2024/02/01,Mvog-Betsi River,24399.00,22.67,Cameroon,
2024/02/02,Ndindan Reservoir,24417.00,21.56,Cameroon,
2024/02/03,Ndindan Reservoir,21449.00,23.87,Cameroon,
2024/02/04,Ndindan Reservoir,22099.00,22.24,Cameroon,
2024/02/05,Ndindan Reservoir,22506.00,22.55,Cameroon,
2024/02/06,Mvog-Betsi River,21743.00,20.53,Cameroon,
2024/02/07,Mvog-Betsi River,21187.00,21.84,Cameroon,
2024/02/08,Ndindan Reservoir,19935.00,20.56,Cameroon,
2024/02/09,Ndindan Reservoir,23355.00,21.01,Cameroon,
2024/02/10,Ndindan Reservoir,19999.00,21.55,Cameroon,
2024/02/11,Ndindan Reservoir,20577.00,22.96,Cameroon,
2024/02/12,Ndindan Reservoir,25196.00,21.76,Cameroon,
2024/02/13,Ndindan Reservoir,25635.00,23.81,Cameroon,
2024/02/14,Ndindan Reservoir,23753.00,21.96,Cameroon,
2024/02/15,Mvog-Betsi River,20906.00,20.73,Cameroon,
2024/02/16,Ndindan Reservoir,27010.00,22.89,Cameroon,
2024/02/17,Mvog-Betsi River,22904.00,23.89,Cameroon,
2024/02/18,Ndindan Reservoir,20439.00,23.47,Cameroon,
2024/02/19,Mvog-Betsi River,22439.00,23.31,Cameroon,
2024/02/20,Ndindan Reservoir,22106.00,22.45,Cameroon,
2024/02/21,Ndindan Reservoir,21288.00,23.23,Cameroon,
2024/02/22,Mvog-Betsi River,25406.00,23.99,Cameroon,
2024/02/23,Ndindan Reservoir,21482.00,21.21,Cameroon,
2024/02/24,Mvog-Betsi River,23956.00,21.82,Cameroon,
2024/02/25,Mvog-Betsi River,21865.00,13.44,Cameroon,
2024/02/26,Mvog-Betsi River,26392.00,23.40,Cameroon,
2024/02/27,Mvog-Betsi River,21888.00,23.32,Cameroon,
2024/02/28,Mvog-Betsi River,23882.00,21.17,Cameroon,
2024/02/29,Ndindan Reservoir,24810.00,22.92,Cameroon,
2024/03/01,Ndindan Reservoir,21003.00,21.85,Cameroon,
2024/03/02,Ndindan Reservoir,25924.00,23.28,Cameroon,
2024/03/03,Ndindan Reservoir,18087.00,19.33,Cameroon,
2024/03/04,Ndindan Reservoir,22846.00,20.19,Cameroon,
2024/03/05,Mvog-Betsi River,24083.00,21.46,Cameroon,
2024/03/06,Mvog-Betsi River,27265.00,20.62,Cameroon,
2024/03/07,Ndindan Reservoir,23882.00,20.29,Cameroon,
2024/03/08,Ndindan Reservoir,22637.00,21.40,Cameroon,
2024/03/09,Mvog-Betsi River,23216.00,22.59,Cameroon,
2024/03/10,Ndindan Reservoir,17757.00,19.42,Cameroon,
2024/03/11,Ndindan Reservoir,21274.00,23.36,Cameroon,
2024/03/12,Ndindan Reservoir,17961.00,20.43,Cameroon,
2024/03/13,Mvog-Betsi River,23501.00,20.66,Cameroon,
2024/03/14,Ndindan Reservoir,21826.00,23.12,Cameroon,
2024/03/15,Mvog-Betsi River,25120.00,23.01,Cameroon,
2024/03/16,Ndindan Reservoir,20067.00,20.55,Cameroon,
2024/03/17,Ndindan Reservoir,22627.00,23.94,Cameroon,
2024/03/18,Mvog-Betsi River,18892.00,19.70,Cameroon,
2024/03/19,Mvog-Betsi River,17474.00,19.25,Cameroon,
2024/03/20,Mvog-Betsi River,22672.00,20.59,Cameroon,
2024/03/21,Mvog-Betsi River,23945.00,23.34,Cameroon,
2024/03/22,Ndindan Reservoir,22627.00,23.68,Cameroon,
2024/03/23,Mvog-Betsi River,22942.00,20.69,Cameroon,
2024/03/24,Ndindan Reservoir,22988.00,21.22,Cameroon,
2024/03/25,Ndindan Reservoir,22097.00,21.15,Cameroon,
2024/03/26,Ndindan Reservoir,21787.00,22.28,Cameroon,
2024/03/27,Ndindan Reservoir,22175.00,23.12,Cameroon,
2024/03/28,Ndindan Reservoir,18526.00,18.95,Cameroon,
2024/03/29,Mvog-Betsi River,21907.00,23.93,Cameroon,
2024/03/30,Ndindan Reservoir,26077.00,21.86,Cameroon,
2024/03/31,Mvog-Betsi River,21813.00,21.11,Cameroon,
2024/04/01,Mvog-Betsi River,22504.00,22.59,Cameroon,
2024/04/02,Mvog-Betsi River,24241.00,22.42,Cameroon,
2024/04/03,Mvog-Betsi River,24952.00,20.62,Cameroon,
2024/04/04,Mvog-Betsi River,20966.00,21.43,Cameroon,
2024/04/05,Mvog-Betsi River,20304.00,23.25,Cameroon,
2024/04/06,Ndindan Reservoir,19393.00,20.34,Cameroon,
2024/04/07,Mvog-Betsi River,22094.00,21.39,Cameroon,
2024/04/08,Mvog-Betsi River,22898.00,23.44,Cameroon,
2024/04/09,Ndindan Reservoir,25519.00,22.93,Cameroon,
2024/04/10,Ndindan Reservoir,22459.00,21.64,Cameroon,
2024/04/11,Ndindan Reservoir,22803.00,20.46,Cameroon,
2024/04/12,Ndindan Reservoir,20123.00,21.46,Cameroon,
2024/04/13,Mvog-Betsi River,23814.00,22.49,Cameroon,
2024/04/14,Ndindan Reservoir,21404.00,20.39,Cameroon,
2024/04/15,Ndindan Reservoir,21855.00,23.92,Cameroon,
2024/04/16,Mvog-Betsi River,20854.00,23.06,Cameroon,
2024/04/17,Ndindan Reservoir,23537.00,22.68,Cameroon,
2024/04/18,Mvog-Betsi River,24767.00,20.18,Cameroon,
2024/04/19,Mvog-Betsi River,24771.00,21.38,Cameroon,
2024/04/20,Ndindan Reservoir,24304.00,20.68,Cameroon,
2024/04/21,Ndindan Reservoir,21923.00,21.43,Cameroon,
2024/04/22,Mvog-Betsi River,22536.00,22.99,Cameroon,
2024/04/23,Mvog-Betsi River,22121.00,20.63,Cameroon,
2024/04/24,Ndindan Reservoir,23711.00,21.63,Cameroon,
2024/04/25,Ndindan Reservoir,25643.00,23.04,Cameroon,
2024/04/26,Ndindan Reservoir,25004.00,21.34,Cameroon,
2024/04/27,Ndindan Reservoir,23662.00,22.30,Cameroon,
2024/04/28,Mvog-Betsi River,20563.00,20.07,Cameroon,
2024/04/29,Mvog-Betsi River,19224.00,18.75,Cameroon,
2024/04/30,Mvog-Betsi River,23882.00,22.37,Cameroon,
2024/05/01,Ndindan Reservoir,20484.00,23.92,Cameroon,
2024/05/02,Mvog-Betsi River,23139.00,23.49,Cameroon,
2024/05/03,Ndindan Reservoir,22729.00,10.87,Cameroon,
2024/05/04,Ndindan Reservoir,21960.00,22.09,Cameroon,
2024/05/05,Ndindan Reservoir,24545.00,22.04,Cameroon,
2024/05/06,Mvog-Betsi River,21873.00,22.54,Cameroon,
2024/05/07,Mvog-Betsi River,24031.00,23.56,Cameroon,
2024/05/08,Mvog-Betsi River,22444.00,20.71,Cameroon,
2024/05/09,Ndindan Reservoir,24566.00,23.98,Cameroon,
2024/05/10,Ndindan Reservoir,23190.00,21.31,Cameroon,
2024/05/11,Ndindan Reservoir,21202.00,21.99,Cameroon,
2024/05/12,Ndindan Reservoir,21990.00,21.53,Cameroon,
2024/05/13,Ndindan Reservoir,23711.00,21.12,Cameroon,
2024/05/14,Ndindan Reservoir,25818.00,22.96,Cameroon,
2024/05/15,Ndindan Reservoir,22974.00,20.30,Cameroon,
2024/05/16,Mvog-Betsi River,22972.00,23.26,Cameroon,
2024/05/17,Ndindan Reservoir,21500.00,10.81,Cameroon,
2024/05/18,Ndindan Reservoir,25482.00,23.01,Cameroon,
2024/05/19,Ndindan Reservoir,17187.00,19.67,Cameroon,
2024/05/20,Mvog-Betsi River,20994.00,22.30,Cameroon,
2024/05/21,Mvog-Betsi River,21883.00,23.32,Cameroon,
2024/05/22,Ndindan Reservoir,22426.00,23.86,Cameroon,
2024/05/23,Ndindan Reservoir,23705.00,21.62,Cameroon,
2024/05/24,Ndindan Reservoir,21659.00,23.43,Cameroon,
2024/05/25,Mvog-Betsi River,22854.00,23.72,Cameroon,
2024/05/26,Ndindan Reservoir,25511.00,23.26,Cameroon,
2024/05/27,Ndindan Reservoir,24892.00,23.50,Cameroon,
2024/05/28,Mvog-Betsi River,22366.00,21.37,Cameroon,
2024/05/29,Mvog-Betsi River,20064.00,20.69,Cameroon,
2024/05/30,Mvog-Betsi River,19144.00,20.52,Cameroon,
2024/05/31,Mvog-Betsi River,18941.00,19.08,Cameroon,
2024/06/01,Mvog-Betsi River,24673.00,20.97,Cameroon,
2024/06/02,Mvog-Betsi River,22943.00,22.88,Cameroon,
2024/06/03,Ndindan Reservoir,23099.00,21.45,Cameroon,
2024/06/04,Ndindan Reservoir,24100.00,23.94,Cameroon,
2024/06/05,Ndindan Reservoir,21844.00,20.12,Cameroon,
2024/06/06,Mvog-Betsi River,18397.00,22.65,Cameroon,
2024/06/07,Mvog-Betsi River,26741.00,20.39,Cameroon,
2024/06/08,Mvog-Betsi River,19394.00,18.57,Cameroon,
2024/06/09,Mvog-Betsi River,21780.00,22.49,Cameroon,
2024/06/10,Ndindan Reservoir,24406.00,23.83,Cameroon,
2024/06/11,Ndindan Reservoir,20937.00,22.65,Cameroon,
2024/06/12,Ndindan Reservoir,22048.00,20.63,Cameroon,
2024/06/13,Ndindan Reservoir,23824.00,23.66,Cameroon,
2024/06/14,Mvog-Betsi River,24956.00,22.31,Cameroon,
2024/06/15,Mvog-Betsi River,20228.00,23.15,Cameroon,
2024/06/16,Mvog-Betsi River,17701.00,20.32,Cameroon,
2024/06/17,Mvog-Betsi River,23133.00,23.94,Cameroon,
2024/06/18,Ndindan Reservoir,18273.00,20.86,Cameroon,
2024/06/19,Mvog-Betsi River,24450.00,22.07,Cameroon,
2024/06/20,Ndindan Reservoir,22381.00,20.69,Cameroon,
2024/06/21,Ndindan Reservoir,25233.00,21.27,Cameroon,
2024/06/22,Mvog-Betsi River,23778.00,23.63,Cameroon,
2024/06/23,Ndindan Reservoir,24093.00,20.14,Cameroon,
2024/06/24,Mvog-Betsi River,22806.00,22.55,Cameroon,
2024/06/25,Mvog-Betsi River,21726.00,21.06,Cameroon,
2024/06/26,Mvog-Betsi River,22458.00,22.46,Cameroon,
2024/06/27,Mvog-Betsi River,20554.00,23.71,Cameroon,
2024/06/28,Mvog-Betsi River,22830.00,22.90,Cameroon,
2024/06/29,Mvog-Betsi River,23077.00,23.13,Cameroon,
2024/06/30,Ndindan Reservoir,21999.00,23.20,Cameroon,
2024/07/01,Mvog-Betsi River,19553.00,21.37,Cameroon,
2024/07/02,Mvog-Betsi River,31684.00,20.65,Cameroon,
2024/07/03,Mvog-Betsi River,26190.00,22.59,Cameroon,
2024/07/04,Ndindan Reservoir,18642.00,21.91,Cameroon,
2024/07/05,Ndindan Reservoir,25726.00,20.93,Cameroon,
2024/07/06,Ndindan Reservoir,22942.00,20.48,Cameroon,
2024/07/07,Mvog-Betsi River,23190.00,22.63,Cameroon,
2024/07/08,Mvog-Betsi River,21738.00,21.42,Cameroon,
2024/07/09,Mvog-Betsi River,23453.00,21.18,Cameroon,
2024/07/10,Mvog-Betsi River,19813.00,20.48,Cameroon,
2024/07/11,Ndindan Reservoir,22130.00,22.65,Cameroon,
2024/07/12,Ndindan Reservoir,25939.00,21.01,Cameroon,
2024/07/13,Mvog-Betsi River,19400.00,20.24,Cameroon,
2024/07/14,Mvog-Betsi River,22252.00,22.15,Cameroon,
2024/07/15,Mvog-Betsi River,21192.00,22.99,Cameroon,
2024/07/16,Ndindan Reservoir,24074.00,22.21,Cameroon,
2024/07/17,Ndindan Reservoir,20589.00,22.08,Cameroon,
2024/07/18,Mvog-Betsi River,24437.00,23.19,Cameroon,
2024/07/19,Ndindan Reservoir,22742.00,21.66,Cameroon,
2024/07/20,Ndindan Reservoir,20825.00,20.82,Cameroon,
2024/07/21,Mvog-Betsi River,23600.00,22.95,Cameroon,
2024/07/22,Ndindan Reservoir,21014.00,21.83,Cameroon,
2024/07/23,Mvog-Betsi River,27443.00,20.30,Cameroon,
2024/07/24,Ndindan Reservoir,21995.00,21.55,Cameroon,
2024/07/25,Mvog-Betsi River,20834.00,23.51,Cameroon,
2024/07/26,Mvog-Betsi River,22008.00,21.17,Cameroon,
2024/07/27,Mvog-Betsi River,18922.00,19.12,Cameroon,
2024/07/28,Mvog-Betsi River,17295.00,18.08,Cameroon,
2024/07/29,Mvog-Betsi River,22233.00,23.90,Cameroon,
2024/07/30,Ndindan Reservoir,21765.00,23.93,Cameroon,
2024/07/31,Mvog-Betsi River,23548.00,22.09,Cameroon,
2024/08/01,Mvog-Betsi River,22272.00,20.73,Cameroon,
2024/08/02,Mvog-Betsi River,19088.00,18.42,Cameroon,
2024/08/03,Ndindan Reservoir,24059.00,22.83,Cameroon,
2024/08/04,Mvog-Betsi River,20593.00,23.30,Cameroon,
2024/08/05,Mvog-Betsi River,21686.00,23.94,Cameroon,
2024/08/06,Ndindan Reservoir,20240.00,20.81,Cameroon,
2024/08/07,Ndindan Reservoir,24214.00,23.13,Cameroon,
2024/08/08,Mvog-Betsi River,19163.00,18.37,Cameroon,
2024/08/09,Mvog-Betsi River,21621.00,22.23,Cameroon,
2024/08/10,Ndindan Reservoir,20351.00,22.02,Cameroon,
2024/08/11,Mvog-Betsi River,21746.00,21.62,Cameroon,
2024/08/12,Mvog-Betsi River,22486.00,22.21,Cameroon,
2024/08/13,Mvog-Betsi River,23351.00,21.25,Cameroon,
2024/08/14,Ndindan Reservoir,22239.00,22.08,Cameroon,
2024/08/15,Mvog-Betsi River,23527.00,22.49,Cameroon,
2024/08/16,Ndindan Reservoir,24449.00,23.72,Cameroon,
2024/08/17,Ndindan Reservoir,20841.00,21.96,Cameroon,
2024/08/18,Mvog-Betsi River,18809.00,20.80,Cameroon,
2024/08/19,Mvog-Betsi River,20952.00,20.23,Cameroon,
2024/08/20,Mvog-Betsi River,23062.00,21.81,Cameroon,
2024/08/21,Mvog-Betsi River,21325.00,22.78,Cameroon,
2024/08/22,Ndindan Reservoir,20699.00,21.64,Cameroon,
2024/08/23,Ndindan Reservoir,23002.00,22.54,Cameroon,
2024/08/24,Mvog-Betsi River,21622.00,21.19,Cameroon,
2024/08/25,Ndindan Reservoir,22221.00,22.74,Cameroon,
2024/08/26,Ndindan Reservoir,27096.00,20.24,Cameroon,
2024/08/27,Mvog-Betsi River,39722.00,23.85,Cameroon,
2024/08/28,Ndindan Reservoir,21479.00,22.26,Cameroon,
2024/08/29,Mvog-Betsi River,23441.00,21.87,Cameroon,
2024/08/30,Ndindan Reservoir,22904.00,23.44,Cameroon,
2024/08/31,Ndindan Reservoir,21396.00,20.83,Cameroon,
2024/09/01,Mvog-Betsi River,23757.00,24.00,Cameroon,
2024/09/02,Ndindan Reservoir,21360.00,22.18,Cameroon,
2024/09/03,Ndindan Reservoir,23414.00,22.58,Cameroon,
2024/09/04,Mvog-Betsi River,21609.00,20.81,Cameroon,
2024/09/05,Ndindan Reservoir,25384.00,23.15,Cameroon,
2024/09/06,Ndindan Reservoir,22826.00,22.94,Cameroon,
2024/09/07,Ndindan Reservoir,23822.00,20.15,Cameroon,
2024/09/08,Mvog-Betsi River,22584.00,17.14,Cameroon,
2024/09/09,Mvog-Betsi River,24016.00,21.55,Cameroon,
2024/09/10,Ndindan Reservoir,21014.00,20.95,Cameroon,
2024/09/11,Ndindan Reservoir,24006.00,22.21,Cameroon,
2024/09/12,Ndindan Reservoir,21222.00,21.61,Cameroon,
2024/09/13,Ndindan Reservoir,25968.00,20.32,Cameroon,
2024/09/14,Ndindan Reservoir,24424.00,21.79,Cameroon,
2024/09/15,Ndindan Reservoir,22566.00,22.15,Cameroon,
2024/09/16,Ndindan Reservoir,23938.00,23.35,Cameroon,
2024/09/17,Mvog-Betsi River,22885.00,23.88,Cameroon,
2024/09/18,Mvog-Betsi River,23597.00,21.27,Cameroon,
2024/09/19,Ndindan Reservoir,20120.00,23.96,Cameroon,
2024/09/20,Mvog-Betsi River,21548.00,22.76,Cameroon,
2024/09/21,Ndindan Reservoir,23838.00,21.07,Cameroon,
2024/09/22,Mvog-Betsi River,23020.00,20.82,Cameroon,
2024/09/23,Mvog-Betsi River,24150.00,21.86,Cameroon,
2024/09/24,Ndindan Reservoir,18554.00,19.76,Cameroon,
2024/09/25,Ndindan Reservoir,25353.00,20.72,Cameroon,
2024/09/26,Ndindan Reservoir,19241.00,21.24,Cameroon,
2024/09/27,Mvog-Betsi River,22499.00,20.06,Cameroon,
2024/09/28,Ndindan Reservoir,19780.00,19.68,Cameroon,
2024/09/29,Mvog-Betsi River,20062.00,22.42,Cameroon,
2024/09/30,Ndindan Reservoir,21478.00,21.54,Cameroon,
2024/10/01,Ndindan Reservoir,24673.00,23.04,Cameroon,
2024/10/02,Mvog-Betsi River,20163.00,21.06,Cameroon,
2024/10/03,Ndindan Reservoir,24047.00,23.92,Cameroon,
2024/10/04,Ndindan Reservoir,22606.00,22.76,Cameroon,
2024/10/05,Ndindan Reservoir,22448.00,23.61,Cameroon,
2024/10/06,Mvog-Betsi River,18794.00,20.40,Cameroon,
2024/10/07,Ndindan Reservoir,24587.00,21.53,Cameroon,
2024/10/08,Mvog-Betsi River,23202.00,21.59,Cameroon,
2024/10/09,Ndindan Reservoir,23120.00,23.08,Cameroon,
2024/10/10,Ndindan Reservoir,19006.00,17.45,Cameroon,
2024/10/11,Ndindan Reservoir,25480.00,20.79,Cameroon,
2024/10/12,Ndindan Reservoir,18349.00,19.83,Cameroon,
2024/10/13,Ndindan Reservoir,20945.00,23.36,Cameroon,
2024/10/14,Mvog-Betsi River,22427.00,22.88,Cameroon,
2024/10/15,Mvog-Betsi River,24044.00,22.34,Cameroon,
2024/10/16,Ndindan Reservoir,30440.00,23.75,Cameroon,
2024/10/17,Mvog-Betsi River,24561.00,22.15,Cameroon,
2024/10/18,Ndindan Reservoir,23000.00,21.83,Cameroon,
2024/10/19,Mvog-Betsi River,23853.00,22.85,Cameroon,
2024/10/20,Mvog-Betsi River,22491.00,21.30,Cameroon,
2024/10/21,Mvog-Betsi River,21329.00,21.42,Cameroon,
2024/10/22,Ndindan Reservoir,23693.00,22.86,Cameroon,
2024/10/23,Ndindan Reservoir,21165.00,22.83,Cameroon,
2024/10/24,Ndindan Reservoir,19148.00,19.71,Cameroon,
2024/10/25,Ndindan Reservoir,24472.00,20.69,Cameroon,
2024/10/26,Ndindan Reservoir,22841.00,22.47,Cameroon,
2024/10/27,Ndindan Reservoir,22616.00,23.30,Cameroon,
2024/10/28,Mvog-Betsi River,22101.00,20.13,Cameroon,
2024/10/29,Ndindan Reservoir,22738.00,22.75,Cameroon,
2024/10/30,Ndindan Reservoir,24366.00,20.79,Cameroon,
2024/10/31,Mvog-Betsi River,20425.00,23.87,Cameroon,
2024/11/01,Ndindan Reservoir,25434.00,23.09,Cameroon,
2024/11/02,Mvog-Betsi River,22375.00,20.77,Cameroon,
2024/11/03,Ndindan Reservoir,22892.00,23.14,Cameroon,
2024/11/04,Ndindan Reservoir,24927.00,20.27,Cameroon,
2024/11/05,Ndindan Reservoir,20766.00,20.87,Cameroon,
2024/11/06,Ndindan Reservoir,19930.00,21.80,Cameroon,
2024/11/07,Ndindan Reservoir,22042.00,21.18,Cameroon,
2024/11/08,Mvog-Betsi River,26461.00,21.67,Cameroon,
2024/11/09,Mvog-Betsi River,18257.00,20.04,Cameroon,
2024/11/10,Mvog-Betsi River,24271.00,21.18,Cameroon,
2024/11/11,Ndindan Reservoir,20017.00,23.22,Cameroon,
2024/11/12,Mvog-Betsi River,20841.00,21.66,Cameroon,
2024/11/13,Ndindan Reservoir,20924.00,22.97,Cameroon,
2024/11/14,Ndindan Reservoir,20167.00,22.82,Cameroon,
2024/11/15,Ndindan Reservoir,20406.00,23.24,Cameroon,
2024/11/16,Mvog-Betsi River,22460.00,23.09,Cameroon,
2024/11/17,Ndindan Reservoir,21447.00,20.24,Cameroon,
2024/11/18,Mvog-Betsi River,21516.00,23.98,Cameroon,
2024/11/19,Ndindan Reservoir,22849.00,20.87,Cameroon,
2024/11/20,Mvog-Betsi River,24948.00,20.97,Cameroon,
2024/11/21,Mvog-Betsi River,24243.00,22.84,Cameroon,
2024/11/22,Mvog-Betsi River,25532.00,23.76,Cameroon,
2024/11/23,Mvog-Betsi River,22246.00,21.14,Cameroon,
2024/11/24,Mvog-Betsi River,21778.00,21.64,Cameroon,
2024/11/25,Mvog-Betsi River,21444.00,23.31,Cameroon,
2024/11/26,Mvog-Betsi River,20356.00,21.06,Cameroon,
2024/11/27,Ndindan Reservoir,21889.00,21.70,Cameroon,
2024/11/28,Mvog-Betsi River,23439.00,20.79,Cameroon,
2024/11/29,Ndindan Reservoir,22364.00,23.81,Cameroon,
2024/11/30,Mvog-Betsi River,21382.00,20.90,Cameroon,
2024/12/01,Ndindan Reservoir,20465.00,21.24,Cameroon,
2024/12/02,Ndindan Reservoir,20662.00,20.97,Cameroon,
2024/12/03,Mvog-Betsi River,22425.00,20.70,Cameroon,
2024/12/04,Ndindan Reservoir,24827.00,20.22,Cameroon,
2024/12/05,Ndindan Reservoir,23517.00,20.29,Cameroon,
2024/12/06,Mvog-Betsi River,22766.00,20.09,Cameroon,
2024/12/07,Mvog-Betsi River,22705.00,13.17,Cameroon,
2024/12/08,Ndindan Reservoir,21462.00,21.25,Cameroon,
2024/12/09,Mvog-Betsi River,24254.00,21.32,Cameroon,
2024/12/10,Mvog-Betsi River,23320.00,16.41,Cameroon,
2024/12/11,Ndindan Reservoir,22158.00,23.52,Cameroon,
2024/12/12,Ndindan Reservoir,18975.00,21.20,Cameroon,
2024/12/13,Mvog-Betsi River,37859.00,22.62,Cameroon,
2024/12/14,Ndindan Reservoir,23302.00,22.29,Cameroon,
2024/12/15,Ndindan Reservoir,21566.00,21.24,Cameroon,
2024/12/16,Ndindan Reservoir,20632.00,22.58,Cameroon,
2024/12/17,Mvog-Betsi River,25304.00,23.24,Cameroon,
2024/12/18,Ndindan Reservoir,23628.00,22.05,Cameroon,
2024/12/19,Mvog-Betsi River,24208.00,20.45,Cameroon,
2024/12/20,Ndindan Reservoir,21550.00,22.41,Cameroon,
2024/12/21,Ndindan Reservoir,19369.00,19.67,Cameroon,
2024/12/22,Ndindan Reservoir,19450.00,21.69,Cameroon,
2024/12/23,Mvog-Betsi River,21351.00,22.81,Cameroon,
2024/12/24,Ndindan Reservoir,23106.00,23.59,Cameroon,
2024/12/25,Ndindan Reservoir,21666.00,23.63,Cameroon,
2024/12/26,Ndindan Reservoir,21277.00,21.88,Cameroon,
2024/12/27,Ndindan Reservoir,25708.00,22.28,Cameroon,
2024/12/28,Mvog-Betsi River,22564.00,22.06,Cameroon,
2024/12/29,Mvog-Betsi River,21320.00,22.21,Cameroon,
2024/12/30,Ndindan Reservoir,22599.00,21.60,Cameroon,
2024/12/31,Mvog-Betsi River,21760.00,21.59,Cameroon,
2020/01/01,Metolong Dam,20230.00,20.24,Lesotho,
2020/01/02,Mohokare River,23261.00,20.88,Lesotho,
2020/01/03,Mohokare River,39053.00,20.47,Lesotho,
2020/01/04,Metolong Dam,27571.00,20.20,Lesotho,
2020/01/05,Mohokare River,24505.00,20.62,Lesotho,
2020/01/06,Mohokare River,20743.00,23.42,Lesotho,
